,Unnamed: 0.2,giga_id_school,lat,lon,connectivity,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.urban,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.var,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_res_30,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.var,nightlight.avg_rad.max,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity.1,boundary_Barolong,boundary_Bobonong,boundary_Boteti,boundary_Chobe,boundary_Francistown,boundary_Gaborone,boundary_Ghanzi,boundary_Kgalagadi North,boundary_Kgalagadi South,boundary_Kgatleng,boundary_Kweneng East,boundary_Kweneng West,boundary_Lobatse,boundary_Mahalapye,boundary_Ngamiland East,boundary_Ngamiland West,boundary_Ngwaketse West,boundary_North East,boundary_Orapa,boundary_Selibe Phikwe,boundary_Serowe Palapye,boundary_South East,boundary_Southern,boundary_Sowa Town,boundary_Tutume,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance
26,26,71ab5b26-d191-3718-98f0-aa66a12fa8aa,-20.510964,27.1957523,1.0,"(27.1957523, -20.510964)",10,1.2096,0,0,0,0,0,0.0,0.16,0,0.0,0.84,0.0,0.0,0.0,0,0,0.0,0,1.5158245029548808e-13,4.543509006500244,4.5435075759887695,2.0,23.058990894907662,0.0658344733242134,0.3655095759233926,0.099093707250342,0.0,0.0,0.0,0.1749316005471956,0.2946306429548563,0.0,0.0,0.0,0.530437756497948,0.0061332050864921,0.164970189332962,65.0332680917345,0.2741313677919714,2.0991666366656623,0.2250000008692343,0.2982407407407407,14.25,13.0,13418,9197,43,2,2,12938.86639968036,1269,729,36,3,2,13965.204753593896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,79.52,13.37,13.79
27,27,40643174-4892-3057-b0da-0c33c08eed03,-21.437092,27.4444023,0.0,"(27.4444023, -21.437092)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,7.298414273486462e-14,5.427535057067871,5.427534103393555,13.0,29.18456612756809,0.1720701201496947,0.3103407524128422,0.0877289738034272,0.0,0.0050029545006893,0.0,0.0078392751624975,0.0973803427220799,0.3196375812487689,0.0,0.0,0.5751428008666535,0.0026666975400203,0.3814591467380523,72.58926287852228,1.7189112619717677,4.958333293596904,0.5866666610042254,0.1773148148148148,14.0,12.833333333333334,7743,10833,24,1,1,1410.8205448120118,6977,5218,24,2,1,1148.3439794345447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,27.54,0.45,0.41
28,28,146e7073-d670-3e0b-8189-6af88ab93303,-24.406921,25.4631109,0.0,"(25.4631109, -24.406921)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,2.5263741715914672e-14,2.2604596614837646,2.2604591846466064,2.0,27.15656660187837,0.0799097388874959,0.3905584010888642,0.0964576095132347,0.000573086428597,0.0,0.0,0.0265052473226118,0.1701708513915255,0.2358250653676707,0.0,0.0,0.567498835918192,0.0043315184854966,0.3721268773078918,276.94611929775283,2.728639348290521,7.097500046094258,0.7483333299557368,0.5522222222222222,14.0,11.75,145524,3757,27,1,1,356.95193410270383,5520,1250,23,2,1,867.4322107189653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37.32,0.29,0.29
29,29,6be4623a-39d8-3340-aae4-4c94d51cf348,-22.733051,27.570976300000005,1.0,"(27.570976300000005, -22.733051)",10,0.9722222222222222,0,0,0,0,0,0.0,0.0277777777777777,0,0.0,0.8888888888888888,0.0,0.0,0.083333333,0,0,0.0,0,1.4526651486650936e-13,5.427535057067871,5.427534103393555,2.0,22.899098469254376,0.151295112170803,0.3928687547415194,0.0265525089411509,0.0,0.0,0.0,0.2594559445106752,0.1698276796358513,0.0,0.0,0.0,0.5707163758534735,0.0005240620842833,0.1694453656673431,216.0251852734945,0.5601712826609335,2.560000002384186,0.2216666700939337,0.1584,14.083333333333334,13.166666666666666,25984,22032,29,1,1,698.9789092987776,7737,1670,62,1,1,10245.429431922466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,54.01,9.18,3.41
30,30,f64e11ef-eb79-3fe5-b137-42ee74581733,-23.6854481,26.669704100000004,1.0,"(26.669704100000004, -23.6854481)",10,0.9504,0,0,0,0,0,0.0,0.0,0,0.0,0.88,0.0,0.0,0.12,0,0,0.0,0,1.740391095985233e-13,7.560385704040527,7.560384750366211,2.0,23.85177194065515,0.1959851660754595,0.3881812318606901,0.0206385037084811,0.0,0.0,0.0,0.1399548532731377,0.2552402450822315,0.0,0.0,0.0,0.6048049016446307,0.0012889366381197,0.1678492575883865,3.7979736439883713,0.3944504213325226,2.3741666773955026,0.2066666688770055,0.3256172839506173,13.833333333333334,12.25,62288,28308,24,3,1,7663.451669208287,1894,1417,36,1,1,655.1976493163966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,115.73,17.09,14.32
31,31,c42a0fc0-b72e-3882-b718-36d7b055f53f,-24.6565025,25.889378,1.0,"(25.889378, -24.6565025)",13,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,1.034802860683865e-10,215.44802856445312,215.447998046875,13.0,36.40643524097691,0.320513804662112,0.152785240909905,0.0121798316317392,0.0002814666973721,0.0305007548425065,0.0,0.0011002789079092,0.0102607405132929,0.4564110437296896,0.0,0.0,0.516261098743635,0.0028695015149783,0.7444115281105042,38.45220197050787,101.19235116859026,55.868332862854,14.986666679382324,0.4795524691358024,14.583333333333334,13.083333333333334,8739,14437,55,4,1,10.66145029384643,2818,4889,27,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.48,0.22,0.09
32,32,af1afcd4-97d8-31d9-813e-e5fb0d230a8c,-24.990015,25.3457387,0.0,"(25.3457387, -24.990015)",13,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,2.9193657093945853e-13,14.847414016723633,14.847412109375,13.0,28.934855124911834,0.0575747653350796,0.3103307138179437,0.1686313032089063,0.0,0.0202739576511678,0.0,0.0001091464745688,0.0106144946518227,0.4302281161318489,0.0,0.0,0.5568107400130976,0.0025417235699415,0.6309824585914612,708.289028960428,7.81855120061905,12.223333438237509,1.601666659116745,0.2739814814814815,13.583333333333334,12.416666666666666,85865,2475,28,1,1,0.0,3913,1955,21,1,1,485.9783841869794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,40.5,0.11,0.21
33,33,d22e29c5-5510-36ed-bc53-e39ba28c5f80,-25.4647283,25.3872433,1.0,"(25.3872433, -25.4647283)",10,0.2899999999999999,0,0,0,0,0,0.0,0.033333333,0,0.0,0.9666666666666668,0.0,0.0,0.0,0,0,0.0,0,1.1138503014305493e-11,56.14152526855469,56.14151763916016,11.0,20.240771320274213,0.0515137821961138,0.4419340262087664,0.0478987799367374,0.0,0.0,0.0,0.4586534116583823,0.0,0.0,0.0,0.0,0.5413465883416178,0.0015823936951325,0.3136476576328277,17.848952467553318,0.0042116480759156,0.4333333323399226,0.20083333303531,0.3277777777777778,14.5,13.083333333333334,52323,7310,17,1,1,10807.958927280735,315,788,29,1,1,5834.591927556648,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,41.65,5.33,3.66
34,34,735e9691-d488-383b-9368-99ccecea2e5d,-22.365122,26.7219323,1.0,"(26.7219323, -22.365122)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.0666913168941753e-13,5.427535533905029,5.427534580230713,2.0,25.59179625933153,0.0201962736452851,0.339686151803916,0.1692978713317214,0.0,0.0,0.0,0.014317546105343,0.2726022851182857,0.1838998719954487,0.0,0.0,0.5291802967809226,0.0011476969350962,0.3208002150058746,436.7452156604268,1.0406289955409644,4.224166691303253,0.4891666630282998,0.4121656378600822,15.0,13.083333333333334,75038,17899,39,1,1,1155.7583162069457,2757,6032,58,1,1,2437.107423896264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,42.4,1.88,0.28
35,35,b813f1d6-951a-35fa-b166-56977b076b51,-21.956092,27.8681583,0.0,"(27.8681583, -21.956092)",10,1.8144,0,0,0,0,0,0.0,0.0,0,0.0,0.72,0.0,0.0,0.28,0,0,0.0,0,5.0527483431829344e-14,5.485939025878906,5.485938549041748,1.0,35.4734457583087,0.4047131147540984,0.1084699453551912,0.0210382513661202,0.0003415300546448,0.0,0.0,0.026639344262295,0.1234972677595628,0.2995218579234973,0.0,0.0,0.5345628415300546,0.0018120165862041,0.4297910928726196,35.39249852171385,34.3695770735566,23.64666628837585,1.2341666767994564,0.2405478395061728,14.666666666666666,13.416666666666666,207276,48603,26,4,1,2890.815148677498,5098,2261,19,1,1,834.0505057201357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.59,0.23,3.11
36,36,803f2cfb-062c-325a-8703-6f4836940019,-21.3065362,26.8778779,0.0,"(26.8778779, -21.3065362)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,8.982663721214109e-14,5.427535057067871,5.427534103393555,11.0,18.99854666637719,0.0360326894502228,0.353764239722635,0.1759534422981674,0.0,0.0,0.0,0.4342496285289747,0.0,0.0,0.0,0.0,0.5657503714710252,1.2519915124834213e-05,0.1598462015390396,29129.8468641192,0.0895693679943492,1.3133333375056584,0.1491666684548059,0.3164223251028806,13.916666666666666,12.583333333333334,13228,30541,18,2,1,48879.7939873678,666,393,573,1,1,15074.68600286261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,67.75,51.56,23.6
37,37,366a60c2-1df3-3447-90c2-2bbc817035d7,-25.8177775,24.6855648,0.0,"(24.6855648, -25.8177775)",7,3.4400000000000004,0,0,0,0,0,0.0,0.5333333333333333,0,0.0,0.4,0.0,0.0,0.066666667,0,0,0.0,0,8094.078722639278,250.1778259277344,7.966340065002441,2.0,22.408299092630152,0.086652977412731,0.4223819301848049,0.0256673511293634,0.0,0.0,0.0,0.3451745379876796,0.0912731006160164,0.0288501026694045,0.0,0.0,0.5347022587268994,0.0058497997012464,0.1647751182317733,1666.1712437737735,1.961582974182476,5.682500024636586,0.2250000052154064,0.3691666666666667,14.75,13.083333333333334,40109,13574,43,3,2,52249.934888877935,112442,4593,370,5,1,46664.45286548466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,121.14,15.62,43.79
38,38,03141b8c-8bf3-341d-813d-e7fa85400cf0,-24.3918072,26.145049,1.0,"(26.145049, -24.3918072)",13,3.96,0,0,0,0,0,0.0,0.1,0,0.0,0.4,0.0,0.0,0.5,0,0,0.0,0,3.7264019030974137e-13,14.246119499206545,14.24611759185791,13.0,33.775819392718184,0.1586977806788511,0.2555075065274151,0.0443048302872062,0.0002447780678851,0.0320659268929503,0.0,0.0024477806788511,0.044916775456919,0.4202839425587467,0.0270071801566579,0.0,0.4908208224543081,0.0020724089567821,0.5724852681159973,319.2504801345058,12.501088818375695,15.603333314259848,1.0366666590174038,0.5232407407407408,14.083333333333334,12.333333333333334,228328,5531,14,1,1,39.48869130201638,6488,10137,33,1,1,268.4956543254666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21.04,0.18,0.18
39,39,dfa479dd-5a97-3d81-abc0-6febbea1c67f,-19.357727800000003,22.2814107,0.0,"(22.2814107, -19.357727800000003)",7,0.0,0,0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,5.822502973589709e-15,1.183234453201294,1.1832342147827148,11.0,18.313676919479185,0.0122358175750834,0.3414905450500556,0.2258064516129032,0.0,0.0,0.0,0.4204671857619577,0.0,0.0,0.0,0.0,0.5795328142380423,1.455745326691312e-06,0.0621415935456752,204.73450885051048,0.0716093149945645,1.0791666619479656,0.179166667163372,0.3104629629629629,12.916666666666666,11.25,16277,3669,56,1,1,0.0,47552,118008,38,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,138.4,13.03,13.21
40,40,0c3ac86e-2dbb-33d6-b0db-3e1600e8fd91,-20.1328199,27.2186993,0.0,"(27.2186993, -20.1328199)",10,2.2100000000000004,0,0,0,0,0,0.0,0.4333333333333333,0,0.0,0.5666666666666667,0.0,0.0,0.0,0,0,0.0,0,5.034588011531311,12.480518341064451,4.5435075759887695,12.0,22.553652626444467,0.0163601161665053,0.2983543078412391,0.2276863504356244,0.0,0.0,0.0,0.0560987415295256,0.4015004840271055,0.0,0.0,0.0,0.5424007744433689,0.004190821821749,0.3185104727745056,469.499354139436,0.2702050889981782,2.279166636367639,0.2974999994039535,0.307037037037037,14.0,12.5,13418,9197,43,2,2,49562.81416260591,9892,8243,38,1,1,553.0443703564815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,118.26,43.42,43.61
41,41,e5a492f7-3a87-3737-9c8c-0629c5383077,-22.5362651,27.1315245,1.0,"(27.1315245, -22.5362651)",10,0.9504,0,0,0,0,0,0.0,0.0,0,0.0,0.88,0.0,0.0,0.12,0,0,0.0,0,1.0105496686365869e-13,5.427535057067871,5.427534103393555,13.0,31.757042148652047,0.2100224900524767,0.3258174269073294,0.0097745228072198,0.0,0.0,0.0,0.0,0.0469696095957557,0.4068392826249928,0.0,0.0,0.5456144397670262,0.0054591350398086,0.3952135145664215,1028.7215683228626,1.620357961230554,9.636666774749756,4.8691666920979815,0.2251851851851851,14.083333333333334,12.916666666666666,121869,7101,25,32,2,411.14607658889145,6216,4398,33,1,1,200.35014969576147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4.4,0.49,0.53
42,42,abd3e069-f66e-3fe2-9dc1-241b0faffad6,-21.8671072,26.4411069,0.0,"(26.4411069, -21.8671072)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,8.171241461241152e-14,5.427535057067871,5.427534103393555,2.0,19.66995427546068,0.022547828727604,0.3066352869723656,0.2885666565441846,0.0,0.0001518372304889,0.0,0.1946553294867901,0.1874430610385666,0.0,0.0,0.0,0.6179016094746432,0.0078822023989831,0.1553731113672256,197.0757408849895,0.720000257782226,3.5116666356722512,0.2508333353325724,0.3810666666666666,14.583333333333334,13.0,75038,17899,39,1,1,67369.14084123082,1888,776,49,1,1,53393.59798728978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,99.99,58.64,3.18
43,43,c5251a34-af2d-3fb8-ae96-4e07a0e25f90,-21.013459,27.337380300000003,0.0,"(27.337380300000003, -21.013459)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,17.267933150134013,13.695771217346191,4.543508052825928,2.0,24.64563966128147,0.0359871436851256,0.3521787238526793,0.1891564360609094,0.0,0.0,0.0,0.0574845882290953,0.2070709731808841,0.1581221349913061,0.0,0.0,0.5773223035987144,0.0003815064012673,0.2504559457302093,709.0961124249734,0.4445088777126036,2.55499999721845,0.3266666717827319,0.1783999999999999,14.333333333333334,13.166666666666666,50605,34420,20,1,1,23933.563642041016,2671,1866,63,1,1,249.242354994064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,24.73,1.34,0.86
44,44,9b1a482e-db92-3e82-8be7-f937e677a0b4,-21.864576,26.428601300000004,1.0,"(26.428601300000004, -21.864576)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,7.298414273486462e-14,5.427535057067871,5.427534103393555,3.0,19.252518187633413,0.0183034142907426,0.2455121436114044,0.3481168602604716,0.0,0.0003519887363604,0.0,0.2022175290390707,0.18549806406195,0.0,0.0,0.0,0.6122844068989792,0.0032491671560926,0.1468955129384994,909.0249948544248,0.9078959079745028,3.51666663090388,0.2058333335444331,0.3842592592592592,14.25,12.75,75038,17899,39,1,1,68264.20800232848,1888,776,49,1,1,54442.209933836806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,101.07,59.63,4.16
45,45,eb926859-59fc-3e00-b317-c429402329c9,-23.441907,25.7371353,1.0,"(25.7371353, -23.441907)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,9.2970569514566e-12,34.20541000366211,34.20539855957031,3.0,21.675684758224147,0.0163106796116504,0.2596116504854369,0.2796116504854369,0.0,0.0,0.0,0.1675728155339806,0.2151456310679611,0.0617475728155339,0.0,0.0,0.5555339805825242,0.0042263808823792,0.227266177535057,729.2157537839377,0.2476210158043578,2.0158333480358124,0.1949999978144963,0.4903999999999999,14.25,12.666666666666666,6426,1555,47,1,1,20539.662653306423,18639,4989,24,1,1,11585.768770295215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,122.25,82.92,14.72
46,46,87b72016-5676-34eb-8a29-a5ef37629b33,-24.5160064,23.9222789,1.0,"(23.9222789, -24.5160064)",7,1.25,0,0,0,0,0,0.0,0.8333333333333334,0,0.0,0.1666666666666666,0.0,0.0,0.0,0,0,0.0,0,3.1579677144893344e-15,1.055838942527771,1.0558388233184814,2.0,22.8749079005007,0.1568722094847351,0.3281042596838421,0.0609388198383009,0.0,0.0078436104742367,0.0,0.2961264631350307,0.1228430071195848,0.0272716302642693,0.0,0.0,0.553758899481115,0.0001080156629241,0.0739107653498649,1053.5938610740757,1.3797287885617175,4.99916676680247,0.16666666790843,0.2504629629629629,14.083333333333334,12.75,44630,21444,20,2,1,35585.01606635244,2387,2038,36,1,1,40780.66190565071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,190.23,70.31,2.79
47,47,b2afe33d-cbff-3530-a9b2-d1b5c55b11be,-17.7957137,25.2332828,1.0,"(25.2332828, -17.7957137)",10,0.1288888888888888,0,0,0,0,0,0.0,0.0,0,0.0,0.9666666666666668,0.0,0.033333333,0.0,0,0,0.0,0,79.69134727104891,20.831707000732425,1.3823866844177246,2.0,26.39750121666513,0.0220679394991321,0.2890321514174725,0.2252252252252252,0.0,0.0119844615257459,0.0,0.1088519712372923,0.1868749483428382,0.1406727828746177,0.0,0.0,0.5483097776675758,0.0011876021439197,0.3090770542621612,744.7263175649567,17.09962505589146,16.86000011364619,0.4708333338300387,0.2813333333333332,12.916666666666666,11.583333333333334,2892,3078,77,1,1,711.8620293509308,3895,4727,39,3,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,305.05,0.79,0.31
48,48,1f73f374-d52e-3a86-ac13-7c1204ba40d0,-21.974967000000003,27.854287300000003,1.0,"(27.854287300000003, -21.974967000000003)",10,1.89,0,0,0,0,0,0.0,0.0,0,0.0,0.7,0.0,0.0,0.3,0,0,0.0,0,77930.08358611217,612.1385498046875,5.485939025878906,13.0,30.955720887646844,0.2296523517382413,0.2562883435582822,0.0384969325153374,0.0,0.0065439672801635,0.0,0.008640081799591,0.1185582822085889,0.3404907975460122,0.0,0.0,0.5309815950920246,0.0034391434646856,0.5135529041290283,1027.409781929133,12.103483767826347,13.0575000445048,1.6566666563351948,0.2538666666666666,14.5,13.416666666666666,207276,48603,26,4,1,439.21139879850665,204,1064,117,3,1,172.28482748335227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.08,0.34,0.67
49,49,e3f8db00-2d2c-3f4c-b005-e02992436ed8,-24.3754937,25.5159831,1.0,"(25.5159831, -24.3754937)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,205.9183284405992,34.205406188964844,2.2604591846466064,2.0,25.86324247825029,0.0692869136140904,0.400849809820786,0.1202412363362231,0.0,0.0,0.0,0.0147688722886612,0.2302710482130007,0.1645821197272384,0.0,0.0,0.5903779597710996,0.0035837074237354,0.4128759503364563,1044.3846560095792,1.382623227030747,5.205000003178914,1.0799999833106997,0.3312962962962963,13.75,12.25,39833,26621,30,1,1,3867.837187802884,54378,2819,34,3,1,585.2215216564946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,34.27,0.26,0.9
50,50,6b6c38bf-a308-3ad9-92db-7de8e021712b,-24.875122,25.3684258,0.0,"(25.3684258, -24.875122)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.1873958606479897e-12,14.847415924072266,14.847413063049316,11.0,20.05413277213104,0.0763701707097933,0.3108715184186882,0.1159029649595687,0.0,0.0017969451931716,0.0,0.4950584007187781,0.0,0.0,0.0,0.0,0.504941599281222,0.0002981121188198,0.229803130030632,243.3819558058507,0.1382793016200321,1.518333300948143,0.1941666677594184,0.3705555555555555,13.5,12.25,206055,16797,9,1,1,11473.056457177328,151223,122258,7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,47.3,0.31,0.23
51,51,9490d42a-dd95-3c71-8ee8-4362275748f2,-24.7584768,25.4234094,1.0,"(25.4234094, -24.7584768)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.1305524417871817e-12,14.847415924072266,14.847412109375,2.0,27.250396470563985,0.1074860657313088,0.3810301748990967,0.0600134537766673,0.0,0.0027388045358447,0.0,0.0664520468960215,0.16206995963867,0.2202094945223909,0.0,0.0,0.5512684989429175,0.0009749201228728,0.3736414909362793,1259.4432229432275,1.919659250627973,5.700833360354106,0.736666664481163,0.2726851851851852,13.5,12.166666666666666,9303,1829,19,1,1,2109.707405955423,7851,6526,17,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,40.25,2.27,0.64
