,Unnamed: 0.2,giga_id_school,lat,lon,connectivity,school_locations,modis.LC_Type1.mode,modis.LC_Type1.var,modis.LC_Type1.evg_conif,modis.LC_Type1.evg_broad,modis.LC_Type1.dcd_needle,modis.LC_Type1.dcd_broad,modis.LC_Type1.mix_forest,modis.LC_Type1.cls_shrub,modis.LC_Type1.open_shrub,modis.LC_Type1.woody_savanna,modis.LC_Type1.savanna,modis.LC_Type1.grassland,modis.LC_Type1.perm_wetland,modis.LC_Type1.cropland,modis.LC_Type1.urban,modis.LC_Type1.crop_nat_veg,modis.LC_Type1.perm_snow,modis.LC_Type1.barren,modis.LC_Type1.water_bds,pop.population_density.var,pop.population_density.max,pop.population_density.min,human_settlement_layer_built_up.built_characteristics.mode,human_settlement_layer_built_up.built_characteristics.var,human_settlement_layer_built_up.built_characteristics.open_low_veg,human_settlement_layer_built_up.built_characteristics.open_med_veg,human_settlement_layer_built_up.built_characteristics.open_high_veg,human_settlement_layer_built_up.built_characteristics.open_water,human_settlement_layer_built_up.built_characteristics.open_road,human_settlement_layer_built_up.built_characteristics.built_res_30,human_settlement_layer_built_up.built_characteristics.built_non_res_3,human_settlement_layer_built_up.built_characteristics.built_non_res_3-6,human_settlement_layer_built_up.built_characteristics.built_non_res_6-15,human_settlement_layer_built_up.built_characteristics.built_non_res_15-30,human_settlement_layer_built_up.built_characteristics.build_non_res_30,human_settlement_layer_built_up.built_characteristics.built,global_human_modification.gHM.var,global_human_modification.gHM.min,transmission_line_distance,nightlight.avg_rad.var,nightlight.avg_rad.max,nightlight.avg_rad.min,nightlight.cf_cvg.var,nightlight.cf_cvg.max,nightlight.cf_cvg.min,avg_d_kbps_mobile,avg_u_kbps_mobile,avg_lat_ms_mobile,tests_mobile,devices_mobile,ookla_distance_mobile,avg_d_kbps_fixed,avg_u_kbps_fixed,avg_lat_ms_fixed,tests_fixed,devices_fixed,ookla_distance_fixed,connectivity.1,boundary_Barolong,boundary_Bobonong,boundary_Boteti,boundary_Chobe,boundary_Francistown,boundary_Gaborone,boundary_Ghanzi,boundary_Kgalagadi North,boundary_Kgalagadi South,boundary_Kgatleng,boundary_Kweneng East,boundary_Kweneng West,boundary_Lobatse,boundary_Mahalapye,boundary_Ngamiland East,boundary_Ngamiland West,boundary_Ngwaketse West,boundary_North East,boundary_Orapa,boundary_Selibe Phikwe,boundary_Serowe Palapye,boundary_South East,boundary_Southern,boundary_Sowa Town,boundary_Tutume,education_level,nearest_LTE_distance,nearest_UMTS_distance,nearest_GSM_distance
62,62,862263d5-9a8b-3586-8c4c-6bcd4345b6ad,-22.7277115,27.4239327,0.0,"(27.4239327, -22.7277115)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.6895127272517938e-13,5.427535533905029,5.427534103393555,2.0,24.1480756562166,0.1435661542186176,0.3601864181091877,0.0714804503086793,0.0,0.0,0.0,0.1583948674494613,0.2196465318968647,0.0467255780171892,0.0,0.0,0.5752330226364847,0.0058253476403293,0.1640335172414779,206.44172485543584,0.0722053100089774,1.2274999916553495,0.2241666661575436,0.3578960905349794,14.666666666666666,13.166666666666666,13251,11611,30,4,1,5950.6613574607045,7737,1670,62,1,1,6248.808725423224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,40.28,10.86,0.63
63,63,c17ce959-74a7-3e28-b8fa-26a7c8e6440a,-19.376552,22.1716683,0.0,"(22.1716683, -19.376552)",7,1.9584,0,0,0,0,0,0.0,0.68,0,0.0,0.32,0.0,0.0,0.0,0,0,0.0,0,1.2631870857957336e-14,1.183234453201294,1.1832342147827148,2.0,30.492205765253857,0.2235980063320899,0.3131249804081377,0.0552960722234412,0.0,0.0,0.0,0.019090310648569,0.1061408733268549,0.2773580765493245,0.0,0.0,0.5920190589636688,0.0023170715504721,0.1713063567876815,62.71752187795937,3.979230406157548,8.007499992847443,0.7650000005960464,0.2623148148148148,12.916666666666666,11.333333333333334,19981,9622,57,4,2,11689.837220477346,3826,4227,65,1,1,140.05592159507796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,147.19,1.37,1.37
64,64,5337e796-a6b2-33f2-b4da-56b85c822c0b,-22.38518,26.7393163,1.0,"(26.7393163, -22.38518)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,8.982663721214109e-14,5.427535533905029,5.427534580230713,2.0,21.233470148092096,0.0076254021208149,0.2683188371261766,0.2360300250208507,0.0,0.0,0.0,0.2280471821756225,0.2295960919814131,0.0303824615751221,0.0,0.0,0.5119742642678422,0.0012680934670255,0.2985176742076874,2024.9695256452285,0.1317542819113809,2.365833322207133,0.755000002682209,0.5218621399176955,14.916666666666666,13.0,95698,40298,36,1,1,3011.5044675506874,1853,1637,28,1,1,1678.826954593657,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,39.81,0.39,1.82
65,65,4902f765-c8e6-33e0-81ef-965a008d1230,-24.117685100000003,25.0232933,1.0,"(25.0232933, -24.117685100000003)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,3.7895612573872014e-14,2.2604596614837646,2.2604591846466064,2.0,27.021437910349068,0.1109425374549592,0.3779632087995448,0.0728238194576142,0.0,0.0,0.0,0.1911625260762374,0.2095581263038118,0.0176370187748909,0.0,0.0,0.5617295657121183,0.0061546766032606,0.1332582682371139,1401.6022507220964,0.3601671653999772,2.114166657129924,0.1858333324392636,0.2299074074074074,13.75,12.5,46678,1484,31,2,1,35955.717721440626,1019,2631,830,1,1,43592.72709341311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,91.84,0.61,1.32
66,66,94b5ec49-630d-3806-9508-852a1c8230c1,-21.9468979,25.4449652,0.0,"(25.4449652, -21.9468979)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,1.2631870857957336e-14,2.705728769302368,2.70572829246521,2.0,20.54058537177545,0.0839009802292739,0.4480810765907958,0.0262502076756936,0.0,0.0,0.0,0.4417677355042366,0.0,0.0,0.0,0.0,0.5582322644957635,2.819775488808555e-06,0.0547149553894996,52595.56450775844,0.0873361220397105,1.1375000054637592,0.15916666512688,0.2786111111111111,13.75,12.666666666666666,3303,378,53,1,1,53080.3527611811,1065,1265,36,1,1,53172.95258428443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,181.71,49.28,45.43
67,67,ef05f711-ce2b-33f3-bd7b-30a391544568,-19.9947495,23.4012116,1.0,"(23.4012116, -19.9947495)",13,2.2464,0,0,0,0,0,0.0,0.0,0,0.0,0.48,0.0,0.0,0.52,0,0,0.0,0,2.5263741715914672e-14,2.130034208297729,2.130033731460572,13.0,30.1590510430696,0.1010649858726363,0.3659802216909367,0.0713703542708106,0.0,0.0,0.0,0.0005976961530102,0.0341501847424472,0.4268365572701587,0.0,0.0,0.5384155618343839,0.0014528059164604,0.3280405402183532,348.3414262033903,4.583570833768744,9.767500023047129,1.6933333377043407,0.229074074074074,13.166666666666666,12.083333333333334,119333,8117,40,4,2,96.36745415934216,1790,795,35,1,1,37.03529884014279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.79,1.13,1.52
68,68,3a607514-61a4-3978-8d7b-67b40c152611,-20.362647,22.9551263,0.0,"(22.9551263, -20.362647)",7,3.555555555555556,0,0,0,0,0,0.0,0.8888888888888888,0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.0,0,2.6667282922354382e-14,2.130034208297729,2.130033731460572,11.0,18.161459817230263,0.0173032974208292,0.2797910545217107,0.2621612797910545,0.0,0.0037544890630101,0.0,0.4369898792033954,0.0,0.0,0.0,0.0,0.5630101207966046,0.003236626518122,0.055822517722845,89.83648360672291,0.1233733802627501,1.57583333303531,0.2849999989072481,0.2118518518518518,13.333333333333334,11.833333333333334,25617,4500,57,1,1,39654.444602590345,45117,11819,74,2,1,39654.444602590345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58.92,0.32,1.2
69,69,554460e0-f0d9-342f-b6cd-e6b302dfb573,-22.538896,27.1344663,1.0,"(27.1344663, -22.538896)",10,1.76,0,0,0,0,0,0.0,0.0,0,0.0,0.7333333333333333,0.0,0.0,0.2666666666666666,0,0,0.0,0,9.473903143468005e-14,5.427535057067871,5.427534103393555,13.0,32.25281276686647,0.2267389340560072,0.3104957091237579,0.0065210027100271,0.0,0.0,0.0,0.0,0.0239103432700993,0.4317694218608853,0.0,0.0,0.5437556458897922,0.0060291751503969,0.3585164248943329,1000.6952455394966,1.9577702407668696,9.576666752497356,4.377500017484029,0.2273148148148147,14.0,12.916666666666666,121869,7101,25,32,2,728.2329813824035,6216,4398,33,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4.69,0.25,0.55
70,70,aaa8b550-9928-3ca6-b4cc-e929bad712b0,-18.3878843,21.8233963,1.0,"(21.8233963, -18.3878843)",10,0.9955555555555556,0,0,0,0,0,0.066666667,0.0,0,0.0,0.9333333333333332,0.0,0.0,0.0,0,0,0.0,0,7.719476635418372e-15,1.183234453201294,1.1832342147827148,11.0,24.7280765750044,0.2502636203866432,0.1855887521968365,0.0625659050966608,0.0,0.0,0.0,0.253427065026362,0.2481546572934973,0.0,0.0,0.0,0.4984182776801406,0.0069902797356788,0.1209489479660987,833.4348985525218,0.8608240389329502,4.006666685144107,0.2158333385984102,0.2751851851851852,12.916666666666666,11.75,58368,15276,39,1,1,2198.496022093663,1872,496,72,6,1,243.92712000175376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,243.81,3.39,3.29
71,71,8ddc1c08-9231-332f-90c3-17b9343cc8a8,-24.959572100000003,25.3128923,0.0,"(25.3128923, -24.959572100000003)",10,2.2464,0,0,0,0,0,0.0,0.0,0,0.0,0.52,0.0,0.0,0.48,0,0,0.0,0,1.2126596023639042e-12,14.847415924072266,14.847412109375,2.0,25.88472667216509,0.0462273585953994,0.2908100900100011,0.1747416379597733,0.0,0.012723635959551,0.0,0.0491165685076119,0.1835203911545727,0.2428603178130903,0.0,0.0,0.524502722524725,0.007382321568991,0.4230639636516571,617.4595196220557,0.8941965063629117,3.807499984900157,0.66416667898496,0.252,13.75,12.416666666666666,206055,16797,9,1,1,1631.320733817862,8944,6744,26,1,1,43.67063623806462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,45.15,0.69,0.68
72,72,c75fbcf0-e400-377b-8bdf-ddba903141a1,-24.9900393,25.3468369,0.0,"(25.3468369, -24.9900393)",13,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,2.9193657093945853e-13,14.847414016723633,14.847412109375,13.0,28.91238530881423,0.0577414809789698,0.310885560715963,0.1709805354067734,0.0,0.0193863173824557,0.0,0.0001043677920993,0.0086625267442467,0.4300996712414549,0.0,0.0,0.5589938944841621,0.0025417235699415,0.6309824585914612,586.7291251886382,6.9957441737725246,12.223333438237509,1.601666659116745,0.2784207818930041,13.583333333333334,12.416666666666666,85865,2475,28,1,1,0.0,3913,1955,21,1,1,488.9628494726494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,40.41,0.13,0.31
73,73,c7f35615-eeca-3dbd-903c-16332bfbe504,-24.9800641,25.5899263,1.0,"(25.5899263, -24.9800641)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,5.614164825758816e-13,14.847415924072266,14.847413063049316,11.0,24.57043293647332,0.1127440688641612,0.3445307579256771,0.0522779760655049,0.0,0.0,0.0,0.3520890195255091,0.0722233886206172,0.0598362376653369,0.0,0.0,0.5095528028553433,0.0015267040771823,0.2307748049497604,69.55768312027054,0.5538517584091599,2.6100000043710074,0.2683333360279599,0.4027777777777777,14.083333333333334,12.166666666666666,85888,36190,17,2,1,9324.752922750822,4687,1098,635,2,1,1602.1169452256452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,25.53,1.62,1.47
74,74,a061987b-e682-3878-9484-13ba58ea2944,-23.414063100000003,27.1395179,1.0,"(27.1395179, -23.414063100000003)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,2.2456659303035266e-13,7.560386657714844,7.560385227203369,1.0,24.48344709359742,0.3190357259202954,0.2456292757085459,0.0061895971332392,0.0,0.0,0.0,0.2589857747855359,0.1701596264523835,0.0,0.0,0.0,0.5708545987620806,7.746538845241237e-06,0.1609867066144943,442.3744483922895,0.2487253975308145,1.9791666865348816,0.1983333354194958,0.2408050411522634,14.416666666666666,13.166666666666666,4021,2241,31,1,1,19932.54715150459,1991,1028,810,1,1,19932.54715150459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,97.03,42.34,2.9
75,75,e44afde0-a292-3d23-a0a8-7ff9cf9bacf2,-24.3563596,26.1385847,0.0,"(26.1385847, -24.3563596)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,2.2456659303035266e-13,14.246118545532228,14.24611759185791,2.0,28.241662398530902,0.1239441576724542,0.4037423744720788,0.0218207414359455,0.0,0.0,0.0,0.0264547160957297,0.1993195682778038,0.2247184420459878,0.0,0.0,0.5495072735804787,0.0038549626893619,0.3594936728477478,1151.0946314653506,1.4256679211884955,4.119999984900157,0.4933333210647106,0.3206661522633744,14.333333333333334,13.0,3132,16710,19,1,1,1116.7379649965687,968,7586,28,1,1,2822.586917504668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.0,0.43,0.42
76,76,594d49e1-a49c-3692-a25e-c8217539ac6b,-19.6618909,22.1914703,0.0,"(22.1914703, -19.6618909)",7,0.0,0,0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.9737298215558343e-15,1.1832343339920044,1.1832342147827148,11.0,19.473058320368825,0.0196138288941463,0.3046630542623826,0.2381134091429443,0.0,0.0015263680073265,0.0,0.364725635350683,0.0696023811340914,0.0,0.0,0.0,0.5639166603068,0.0003811050664087,0.0717511773109436,174.25251331413165,0.0464631737501261,0.9983333324392636,0.2174999999503294,0.3775999999999999,12.833333333333334,11.333333333333334,19981,9622,57,4,2,37092.12809368922,3826,4227,65,1,1,33550.06872609089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,132.44,31.94,3.53
77,77,0a1de9c7-22a8-3f93-b603-db60746c5008,-24.3093281,25.908299300000003,0.0,"(25.908299300000003, -24.3093281)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.0001535564220426,34.205406188964844,34.16056823730469,11.0,19.94919168210218,0.0452354467927326,0.4282536151279199,0.0741564701520207,0.0,0.0,0.0,0.4523544679273266,0.0,0.0,0.0,0.0,0.5476455320726733,0.0002072891582779,0.2471654415130615,270.65537897122107,0.0077253063191728,0.5083333278695742,0.2058333326131105,0.4797333333333333,14.083333333333334,12.083333333333334,51576,10098,26,1,1,18504.56749050405,7128,864,646,1,1,9628.123748907552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.43,8.49,6.79
78,78,a9da9868-f087-35e2-a652-80befdf25ae8,-22.5578448,27.084158,1.0,"(27.084158, -22.5578448)",10,0.2430555555555556,0,0,0,0,0,0.0,0.0,0,0.0,0.9722222222222222,0.0,0.0,0.0277777777777777,0,0,0.0,0,1.3855583347321956e-13,5.427535533905029,5.427534103393555,2.0,29.77714990398537,0.214139344262295,0.3164519906323185,0.0212968384074941,0.0,7.318501170960187e-05,0.0,0.0378366510538641,0.2478044496487119,0.1547862997658079,0.0,0.0,0.5519613583138173,0.0034319140218366,0.330018401145935,1012.2437879779892,4.832877375586831,7.969999988873799,0.6949999984353781,0.2035185185185185,14.083333333333334,12.916666666666666,106960,31177,36,1,1,321.4865867499915,7253,7332,38,3,2,45.28217968484387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2.13,0.26,0.13
79,79,987c6af7-c36b-3db0-a6f7-8bb2d86c4d69,-22.5282375,27.1263997,0.0,"(27.1263997, -22.5282375)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,5.0527483431829344e-14,5.427535057067871,5.427534580230713,2.0,29.614672338362315,0.1641858367162832,0.3898361148699443,0.0244474515110509,0.0,0.0,0.0,0.0,0.1219966922267328,0.2989324913546835,0.0,0.0,0.5784694030972786,0.0032468107782514,0.3408487141132355,1610.895609007568,1.8826239940666725,9.576666752497356,4.260833342870076,0.2797222222222222,14.333333333333334,13.0,121869,7101,25,32,2,482.8599450751208,8617,2181,57,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4.05,0.4,0.43
80,80,7c1462d4-8b55-3012-ae8f-ba3d302c37c9,-20.631527,22.6035643,0.0,"(22.6035643, -20.631527)",7,0.0,0,0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.6140723874056602e-14,1.183234453201294,1.1832340955734253,11.0,18.74765223274371,0.0454611054986289,0.3030740366575263,0.2200894790012988,0.0,0.0,0.0,0.4313753788425458,0.0,0.0,0.0,0.0,0.5686246211574542,1.0358112815845356e-05,0.0327698588371276,97.85549416825651,0.0166942406990059,0.5741666654745737,0.1541666680326064,0.221574074074074,13.583333333333334,12.5,25656,13435,41,1,1,0.0,7844,100259,34,1,1,89.70315898535773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,106.15,46.27,7.29
81,81,beb0ba54-8bf4-3ba7-94b1-1a7fa23bd466,-23.4781331,25.658265300000004,0.0,"(25.658265300000004, -23.4781331)",10,0.0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,8.084397349092694e-12,34.20541000366211,34.20539855957031,11.0,18.221369138514763,0.0216251638269986,0.2972913936216688,0.2562254259501966,0.0,0.0,0.0,0.4248580166011358,0.0,0.0,0.0,0.0,0.5751419833988641,0.0022814484292763,0.2196020931005478,271.27959844919894,0.0478184796301914,0.8733333299557368,0.183333333581686,0.3522666666666667,13.833333333333334,12.416666666666666,6426,1555,47,1,1,30097.7429954322,18639,4989,24,1,1,21378.5353326239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,118.94,88.05,23.52
82,82,1f31d1d0-d15a-350e-bd11-d8ffcef1d131,-23.914387100000003,21.8323153,1.0,"(21.8323153, -23.914387100000003)",7,5.809999999999999,0,0,0,0,0,0.0,0.7666666666666667,0,0.0,0.033333333,0.0,0.0,0.2,0,0,0.0,0,1.4556257433974272e-15,0.5504260063171387,0.5504258871078491,1.0,29.861859164109266,0.4690517281589626,0.0860581183823872,4.664396660291991e-05,0.0,0.0,0.0,0.0748169224310835,0.2494519333924157,0.1205746536685479,0.0,0.0,0.5551564905079528,0.0014089319989399,0.0764613598585128,103.68270902810065,0.076714056291092,1.4674999862909317,0.2108333334326743,0.4542824074074074,14.833333333333334,12.916666666666666,84176,31456,33,2,2,107375.87313914328,43884,46741,10,1,1,99942.5739116592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,408.91,100.42,1.74
83,83,22f7ff11-276e-3e25-8be3-218ec274f4a9,-20.217667,24.1298563,1.0,"(24.1298563, -20.217667)",7,1.6416000000000002,0,0,0,0,0,0.0,0.76,0,0.0,0.24,0.0,0.0,0.0,0,0,0.0,0,0.0117967500535446,2.705729007720948,2.3585121631622314,2.0,19.84481296570801,0.0249532127261384,0.294180554317797,0.2500668389626593,0.0,0.0172890116745388,0.0,0.2905266910257553,0.120131895552981,0.0,0.0,0.0,0.5864896176811336,0.0002337310671466,0.0553469024598598,363.4509197426052,0.057887574791451,1.030833348321418,0.2208333338300386,0.2213333333333333,13.083333333333334,12.0,34150,13564,34,1,1,13813.03600254549,9749,1745,646,3,1,35681.65346422023,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.52,52.87,3.64
84,84,12ac0c5f-56ed-32be-bffc-3b67d68b8954,-21.4208125,25.5815496,1.0,"(25.5815496, -21.4208125)",10,3.2,0,0,0,0,0,0.0,0.066666667,0,0.0,0.5333333333333333,0.0,0.0,0.4,0,0,0.0,0,1.8246035683716152e-14,2.705728769302368,2.70572829246521,13.0,30.780025142117104,0.2051914559623255,0.2839883388462185,0.0623983853787071,0.0,0.0031395414027022,0.0,0.0045691540057184,0.1150137354936368,0.3221954364523182,0.0,0.0,0.5547177215899535,0.0051160119884544,0.3617311418056488,483.1286007430005,13.582272739379766,15.89333325624466,1.8416666698952515,0.2268518518518518,13.333333333333334,12.083333333333334,35382,12046,35,1,1,0.0,3785,790,71,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,198.91,0.1,0.21
85,85,d4a5c4fb-9d14-3613-b47d-e6292c57fefb,-25.431291100000003,24.9582853,0.0,"(24.9582853, -25.431291100000003)",10,1.2096,0,0,0,0,0,0.0,0.16,0,0.0,0.84,0.0,0.0,0.0,0,0,0.0,0,1.7053025658242404e-13,14.847414016723633,14.847413063049316,2.0,21.93643004305036,0.0648732808580572,0.512931407317706,0.0025949312343222,0.0,0.0,0.0,0.2729002681428942,0.1467001124470201,0.0,0.0,0.0,0.5803996194100857,6.666092818518879e-05,0.1633950322866439,1205.4334302971297,0.0719377507112331,1.1508333384990692,0.1824999991804361,0.3251851851851851,14.0,12.666666666666666,21849,14468,28,3,1,41075.28139003074,89031,66793,12,1,1,41943.47596645828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76.91,32.64,31.15
86,86,849db5dd-88b4-3c0e-add9-bece405b6dfe,-19.862381,26.4876294,0.0,"(26.4876294, -19.862381)",7,0.0,0,0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.23511626166694e-13,4.543508529663086,4.5435075759887695,3.0,20.245638171894385,0.0260952836964328,0.1821881733301412,0.3318170936078525,0.0,0.0,0.0,0.3117069667225281,0.070146037826191,0.0780464448168542,0.0,0.0,0.5401005506344266,2.2894271737431925e-06,0.0715434029698371,38253.728919157176,0.0071890669647018,0.3425000024338563,0.1116666651020446,0.2226666666666666,13.916666666666666,12.833333333333334,87874,8538,32,1,1,83460.89673162161,36096,10295,193,6,6,47668.12026814681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,179.48,47.62,36.97
87,87,333346cd-cac3-3608-8bee-37fea5b685ec,-21.406083,25.5818883,0.0,"(25.5818883, -21.406083)",10,1.6100000000000003,0,0,0,0,0,0.0,0.0,0,0.0,0.7666666666666667,0.0,0.0,0.2333333333333333,0,0,0.0,0,5.6141648257588166e-14,2.705729007720948,2.70572829246521,13.0,30.860620212500063,0.1850210775716176,0.2972706852518539,0.054555524785378,0.0,0.0,0.0,0.0053540108926428,0.0971414505061694,0.3587802701621588,0.0,0.0,0.5368472876088495,0.0071475892397061,0.3583132624626159,71.0324485511519,13.041726664115629,15.434166570504509,1.3716666623950005,0.3648405349794237,13.75,12.0,655,565,405,1,1,597.8851089259499,5583,1797,24,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,199.91,0.33,0.24
